Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
VEN,2019-01-01,2021-12-31,236,'862,Venezuela (Bolivarian Republic of),21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20192021,2021,%,97,E,
VEN,2020-01-01,2022-12-31,236,'862,Venezuela (Bolivarian Republic of),21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20202022,2022,%,98,E,
VEN,2021-01-01,2023-12-31,236,'862,Venezuela (Bolivarian Republic of),21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20212023,2023,%,99,E,
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,2476,E,
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,2532,E,
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,2239,E,
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,2438,E,
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,2517,E,
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,2518,E,
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,2546,E,
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,2646,E,
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,2857,E,
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,2914,E,
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,2926,E,
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,2923,E,
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,2874,E,
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,2838,E,
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,2882,E,
VEN,2015-01-01,2015-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,2620,E,
VEN,2016-01-01,2016-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,2233,E,
VEN,2017-01-01,2017-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,2292,E,
VEN,2018-01-01,2018-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,2194,E,
VEN,2019-01-01,2019-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,2238,E,
VEN,2020-01-01,2020-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,2299,E,
VEN,2021-01-01,2021-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,2302,E,
VEN,2022-01-01,2022-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,2318,E,
VEN,2023-01-01,2023-12-31,236,'862,Venezuela (Bolivarian Republic of),220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2353,E,Imputed value
VEN,2000-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20002002,2002,kcal/cap/d,2414,E,
VEN,2001-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20012003,2003,kcal/cap/d,2402,E,
VEN,2002-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20022004,2004,kcal/cap/d,2400,E,
VEN,2003-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20032005,2005,kcal/cap/d,2491,E,
VEN,2004-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20042006,2006,kcal/cap/d,2527,E,
VEN,2005-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20052007,2007,kcal/cap/d,2571,E,
VEN,2006-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20062008,2008,kcal/cap/d,2685,E,
VEN,2007-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20072009,2009,kcal/cap/d,2807,E,
VEN,2008-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20082010,2010,kcal/cap/d,2899,E,
VEN,2009-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20092011,2011,kcal/cap/d,2921,E,
VEN,2010-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20102012,2012,kcal/cap/d,2907,E,
VEN,2011-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20112013,2013,kcal/cap/d,2878,E,
VEN,2012-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20122014,2014,kcal/cap/d,2865,E,
VEN,2013-01-01,2015-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20132015,2015,kcal/cap/d,2779,E,
VEN,2014-01-01,2016-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20142016,2016,kcal/cap/d,2576,E,
VEN,2015-01-01,2017-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20152017,2017,kcal/cap/d,2381,E,
VEN,2016-01-01,2018-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20162018,2018,kcal/cap/d,2240,E,
VEN,2017-01-01,2019-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20172019,2019,kcal/cap/d,2242,E,
VEN,2018-01-01,2020-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20182020,2020,kcal/cap/d,2243,E,
VEN,2019-01-01,2021-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20192021,2021,kcal/cap/d,2279,E,
VEN,2020-01-01,2022-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20202022,2022,kcal/cap/d,2306,E,
VEN,2021-01-01,2023-12-31,236,'862,Venezuela (Bolivarian Republic of),22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20212023,2023,kcal/cap/d,2324,E,
VEN,2000-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20002002,2002,%,39,E,
VEN,2001-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20012003,2003,%,40,E,
VEN,2002-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20022004,2004,%,40,E,
VEN,2003-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20032005,2005,%,41,E,
VEN,2004-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20042006,2006,%,41,E,
VEN,2005-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20052007,2007,%,41,E,
VEN,2006-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20062008,2008,%,40,E,
VEN,2007-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20072009,2009,%,41,E,
VEN,2008-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20082010,2010,%,40,E,
VEN,2009-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20092011,2011,%,39,E,
VEN,2010-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20102012,2012,%,37,E,
VEN,2011-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20112013,2013,%,36,E,
VEN,2012-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20122014,2014,%,35,E,
VEN,2013-01-01,2015-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20132015,2015,%,35,E,
VEN,2014-01-01,2016-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20142016,2016,%,35,E,
VEN,2015-01-01,2017-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20152017,2017,%,38,E,
VEN,2016-01-01,2018-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20162018,2018,%,38,E,
VEN,2017-01-01,2019-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20172019,2019,%,39,E,
VEN,2018-01-01,2020-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20182020,2020,%,39,E,
VEN,2019-01-01,2021-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20192021,2021,%,41,E,
VEN,2020-01-01,2022-12-31,236,'862,Venezuela (Bolivarian Republic of),21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20202022,2022,%,42,E,
VEN,2000-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,64,E,
VEN,2001-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,64.3,E,
VEN,2002-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,63.2,E,
VEN,2003-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,63.9,E,
VEN,2004-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,64,E,
VEN,2005-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,66,E,
VEN,2006-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,71.1,E,
VEN,2007-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,76,E,
VEN,2008-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,80.6,E,
VEN,2009-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,82.5,E,
VEN,2010-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,83.9,E,
VEN,2011-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,83.3,E,
VEN,2012-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,83.9,E,
VEN,2013-01-01,2015-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,79.5,E,
VEN,2014-01-01,2016-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,71.3,E,
VEN,2015-01-01,2017-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,62.1,E,
VEN,2016-01-01,2018-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,56.6,E,
VEN,2017-01-01,2019-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,56.8,E,
VEN,2018-01-01,2020-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,57.4,E,
VEN,2019-01-01,2021-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,60.7,E,
VEN,2020-01-01,2022-12-31,236,'862,Venezuela (Bolivarian Republic of),21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,62.6,E,
VEN,2000-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,32.3,E,
VEN,2001-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,32.1,E,
VEN,2002-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,31.4,E,
VEN,2003-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,30.4,E,
VEN,2004-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,31,E,
VEN,2005-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,32.2,E,
VEN,2006-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,36.2,E,
VEN,2007-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,39.1,E,
VEN,2008-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,43.5,E,
VEN,2009-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,46.6,E,
VEN,2010-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,49.8,E,
VEN,2011-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,50.1,E,
VEN,2012-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,50.4,E,
VEN,2013-01-01,2015-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,47.5,E,
VEN,2014-01-01,2016-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,41.7,E,
VEN,2015-01-01,2017-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,33.6,E,
VEN,2016-01-01,2018-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,29.4,E,
VEN,2017-01-01,2019-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,28.3,E,
VEN,2018-01-01,2020-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,28.9,E,
VEN,2019-01-01,2021-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,29.1,E,
VEN,2020-01-01,2022-12-31,236,'862,Venezuela (Bolivarian Republic of),21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,29.5,E,
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2000,2000,km,0,X,
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2001,2001,km,0,X,
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2002,2002,km,0,X,
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2003,2003,km,0,X,
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2004,2004,km,0,X,
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2005,2005,km,0,X,
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2006,2006,km,0,X,
VEN,2000-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20002002,2002,%,14.1,E,
VEN,2001-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20012003,2003,%,14.2,E,
VEN,2002-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20022004,2004,%,13.8,E,
VEN,2003-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20032005,2005,%,9.3,E,
